risk gene,clearance gene,~,correlation,bgs correlation,cobre correlation,hcpep correlation,stages correlation,bgs t
risk_score34,ubq_score39,0,0.211525898046915,0.215184912757776,0.207866883336054,0.235852760985935,0.139613942570985,788
risk_score18,lyso_score2,0,0.211351659251159,0.285925863834421,0.136777454667898,0.255369206667815,-0.060830544266259,11973
risk_score10,lyso_score7,0,0.211308099552221,0.170666900442301,0.251949298662141,0.330037036798936,0.11669355125003,1180
risk_score25,ubq_score9,0,0.211133860756465,0.231302001365139,0.190965720147791,0.299281209452045,0.122358286747605,1221
risk_score36,ubq_score23,0,0.210916062261771,0.179814437219453,0.242017687304089,-0.081812243282524,0.136912299487526,506
risk_score24,lyso_score32,0,0.210785383164955,0.090255696201237,0.331315070128672,0.204487044711484,0.196958495761814,16991
risk_score17,lyso_score21,0,0.210785383164955,0.099228994182634,0.322341772147275,0.120758007656633,0.085319631571157,572
risk_score38,ubq_score8,0,0.210785383164955,0.083460383166781,0.338110383163128,0.115094753329302,0.262930876864333,501
risk_score21,ubq_score27,0,0.210741823466016,0.223287016760396,0.198196630171635,0.221825315652083,0.065885231325633,504
risk_score35,ubq_score9,0,0.210611144369199,0.290717430717691,0.130504858020708,0.251187111164555,0.1125975117364,1166
risk_score16,lyso_score25,0,0.210567584670261,0.153765737254038,0.267369432086483,0.251971254071416,-0.0275393294959,592
risk_score11,lyso_score26,0,0.210524024971322,0.117262709543306,0.303785340399337,0.25850577829526,0.042703390674022,513
risk_score11,ubq_score31,0,0.210524024971322,0.149932483747422,0.271115566195222,0.216162061324752,-0.058738949621001,774
risk_score24,lyso_score13,0,0.210480465272383,0.249335716725811,0.171625213818955,-0.002178174741281,0.010545123003177,2411
risk_score31,ubq_score19,0,0.210393345874505,0.198719346558901,0.222067345190109,0.22365498243476,0.067541077086463,501
risk_score15,lyso_score17,0,0.21021910707875,0.104978874442559,0.315459339714942,0.185667614946814,0.120179542325461,689
risk_score1,lyso_score17,0,0.210175547379811,0.101755456721086,0.318595638038537,0.265563064457011,0.041744743128278,501
risk_score20,lyso_score5,0,0.210088427981934,0.103236486485006,0.316940369478861,0.060988892755875,-0.018562902476667,974
risk_score17,lyso_score5,0,0.210044868282995,0.103759202872272,0.316330533693718,0.077891528748218,0.075907455667495,874
risk_score26,lyso_score13,0,0.209957748885117,0.256827984943288,0.163087512826946,0.018906556754321,0.018214303369124,1599
risk_score37,ubq_score23,0,0.209739950390423,0.18251513855366,0.236964762227186,-0.082073624251478,0.063096438465289,501
risk_score22,ubq_score9,0,0.209652830992545,0.278172237423311,0.14113342456178,0.232280554410233,0.123839832954662,1273
risk_score29,lyso_score20,0,0.209378812434298,0.111996863990134,0.306760760878462,0.241690269292568,0.010022224341862,517
risk_score32,ubq_score36,0,0.209291689241774,0.101716327272253,0.316867051211294,0.121367896584192,0.178482743062033,501
risk_score15,lyso_score13,0,0.209130114605279,0.242888881282866,0.175371347927693,0.019080810733624,0.096213353681877,16336
risk_score1,lyso_score22,0,0.208912316110585,0.319902429006701,0.09792220321447,0.158483994175624,0.019434400245524,939
risk_score36,ubq_score6,0,0.208912316110585,0.256479507351778,0.161345124869393,0.228446966865578,0.2827138762174,664
risk_score27,lyso_score36,0,0.208868756411647,0.162129199450292,0.255608313373001,0.317229369320202,0.310340355490185,19313
risk_score12,ubq_score15,0,0.208563838519075,0.135732021893366,0.281395655144783,0.248573301475017,0.208200816980076,4460
risk_score24,ubq_score9,0,0.208563838519075,0.262142268213825,0.154985408824325,0.232280554410233,0.037300104507105,1282
risk_score7,ubq_score39,0,0.208258920626503,0.239578344163515,0.176939497089491,0.194293186922288,0.097346300781392,2027
risk_score35,ubq_score39,0,0.208171801228625,0.21170013684267,0.204643465614581,0.262165111860612,0.052028416800798,902
risk_score19,ubq_score31,0,0.208128241529687,0.061593414299493,0.35466306875988,0.180439995567739,-0.045230734203709,10346
risk_score30,ubq_score9,0,0.208128241529687,0.253691686619693,0.16256479643968,0.221738188662432,0.05464291010737,1288
risk_score6,lyso_score11,0,0.207954002733931,0.205079062603969,0.210828942863894,-0.231583538493023,0.107717124230797,501
risk_score30,lyso_score2,0,0.207954002733931,0.263187700988356,0.152720304479506,0.286473541973311,-0.052377015908341,17873
risk_score1,lyso_score21,0,0.207910443034993,0.098357800203858,0.317463085866127,0.093225878926838,-0.014641162516807,1214
risk_score9,ubq_score30,0,0.207779763938176,0.104107680463782,0.31145184741257,0.129557833611409,0.343893019591202,501
risk_score17,ubq_score23,0,0.207736204239237,0.142004618540556,0.273467789937918,-0.076758877882752,0.136912299487526,501
risk_score2,lyso_score20,0,0.207518405744543,0.226771792675502,0.188265018813584,0.28638641498366,0.01376966474795,549
risk_score35,lyso_score39,0,0.207474846045604,0.239142747174127,0.175806944917081,0.120496626687679,0.247853965463096,1458
risk_score40,ubq_score23,0,0.206952129658338,0.142004618540556,0.271899640776121,-0.046264431504814,0.099176446095993,574
risk_score1,lyso_score32,0,0.206821450561522,0.082937666779515,0.330705234343529,0.193334790036124,0.188330667850124,16556
risk_score6,ubq_score21,0,0.206821450561522,0.210916062261771,0.202726838861273,0.153604882755154,0.011329470995149,635
risk_score15,lyso_score2,0,0.206777890862583,0.252820492640917,0.160735289084249,0.231060776555116,-0.039304549375477,501
risk_score5,ubq_score31,0,0.206777890862583,0.137125932259408,0.276429849465758,0.220082775859058,-0.032942615662817,17328
risk_score28,ubq_score8,0,0.206647211765767,0.074399965787506,0.338894457744027,0.042256589980856,0.135082154172925,533
risk_score34,lyso_score36,0,0.206603652066828,0.175806944917081,0.237400359216574,0.366107610514554,0.246459569032924,12763
risk_score38,lyso_score21,0,0.206603652066828,0.091039770782136,0.32216753335152,0.175648011136921,0.035905708076932,17846
risk_score6,lyso_score39,0,0.206560092367889,0.216317464930185,0.196802719805593,0.087388370620204,0.232864203838746,1535
risk_score6,ubq_score8,0,0.20651653266895,0.089994338007604,0.323038727330296,-0.001655412803374,0.347466160443518,501
risk_score35,lyso_score13,0,0.206472972970011,0.243934314057397,0.169011631882625,0.026312350874678,0.041570443574507,17144
risk_score27,ubq_score8,0,0.206429413271073,0.078668816283511,0.334190010258635,0.078588544665428,0.234694349153347,629
risk_score35,ubq_score30,0,0.206385853572134,0.110206038315217,0.30256566882905,0.221825315652083,0.11895944544906,501
risk_score23,ubq_score8,0,0.206342293873195,0.082153592198616,0.330530995547774,0.085645830827179,0.27121010566848,501
risk_score9,lyso_score8,0,0.206211614776379,0.234786777280245,0.177636452272512,0.200217822218573,-0.111813163744428,1318
risk_score17,lyso_score8,0,0.206080935679562,0.219105285662269,0.193056585696855,0.335613164136616,-0.131247563989952,3683
risk_score3,ubq_score10,0,0.205950256582746,0.248813000338545,0.163087512826946,0.272620350618762,0.026842131280814,501
risk_score3,lyso_score24,0,0.205906696883807,0.156640677384,0.255172716383613,0.387889357927366,0.119046595225946,501
risk_score40,ubq_score8,0,0.205906696883807,0.076055234347181,0.335758159420432,0.096972339481842,0.231644106962345,507
risk_score31,lyso_score2,0,0.205645338690174,0.255434074577246,0.155856602803101,0.223567855445108,-0.059959046497402,14639
risk_score36,ubq_score35,0,0.205645338690174,0.152633185081629,0.258657492298719,0.290132875538664,0.21325550403945,6271
risk_score4,lyso_score24,0,0.205601778991235,0.154724050630692,0.256479507351778,0.350250498398026,0.131509013320609,501
risk_score34,lyso_score13,0,0.205383980496541,0.231127762569384,0.179640198423698,0.023611414195489,0.112161762851971,7490
risk_score7,lyso_score11,0,0.205340420797602,0.209870629487239,0.200810212107965,-0.20692660042172,0.170116364481,501
risk_score36,ubq_score26,0,0.205319094889857,0.07047746047474,0.340160729304973,0.073273798296702,0.228332415440687,501
risk_score40,lyso_score36,0,0.205296861098663,0.180250034208841,0.230343687988485,0.387976484917018,0.280535131795256,16921
risk_score29,ubq_score35,0,0.205296861098663,0.168053318505971,0.242540403691355,0.279503382801211,0.124275581839091,10103
risk_score38,lyso_score13,0,0.205253301399724,0.190094526169015,0.220412076630434,0.009235460903033,0.056734504752629,2526
risk_score34,lyso_score21,0,0.205209741700786,0.081369517617718,0.329049965783854,0.080418211448104,0.176391148416775,613
risk_score10,ubq_score8,0,0.205166182001847,0.067691772150928,0.342640591852766,0.033282510046778,0.161749985899967,501
risk_score38,lyso_score39,0,0.20468702531352,0.230343687988485,0.179030362638554,0.101154434985102,0.249858410331469,1114
risk_score13,ubq_score23,0,0.20468702531352,0.202988197054906,0.206385853572134,-0.119625356791167,0.101180890964365,501
risk_score37,ubq_score6,0,0.204469226818826,0.24567670201495,0.163261751622701,0.217817474128126,0.238441789559435,507
risk_score9,lyso_score5,0,0.204338547722009,0.099228994182634,0.309448101261384,0.056371162304359,0.214824200023394,768
risk_score38,ubq_score19,0,0.204338547722009,0.183473451930314,0.225203643513704,0.243694190054547,0.01952155002241,501
risk_score31,ubq_score36,0,0.204077189528376,0.067866010946683,0.340288368110069,0.056632543273313,0.169593465819686,655
risk_score16,ubq_score23,0,0.20394651043156,0.1780720492619,0.229820971601219,-0.114833372360348,0.066582429540719,501
risk_score7,ubq_score10,0,0.203772271635805,0.233915583301469,0.17362895997014,0.254759317740256,0.119656643664146,523
risk_score6,ubq_score31,0,0.20355447314111,0.143311409508721,0.2637975367735,0.119973864749772,0.036341456961361,504
risk_score34,ubq_score30,0,0.203467353743233,0.10602430721709,0.300910400269375,0.205445441597648,0.15634669973305,501
risk_score3,ubq_score25,0,0.203249555248539,0.229646732805464,0.176852377691613,0.236114141954888,0.019782999353067,15163
risk_score38,ubq_score35,0,0.202857517958089,0.187393824834808,0.218321211081371,0.270442175877481,0.244542273941438,17710
risk_score35,lyso_score36,0,0.20281395825915,0.159254259320329,0.246373657197971,0.375081690448633,0.229679679461549,19225
risk_score3,ubq_score30,0,0.202770398560212,0.104369038657415,0.301171758463008,0.154563279641318,0.145365827845445,509
risk_score1,lyso_score11,0,0.202726838861273,0.187742302426318,0.217711375296227,-0.181137011484949,0.127500123583864,501
risk_score29,ubq_score20,0,0.202726838861273,0.139216797808472,0.266236879914074,-0.005401873358378,-0.083838085364099,501
risk_score28,lyso_score14,0,0.202639719463395,0.094698785492997,0.310580653433794,0.021433239454208,0.26319232619499,528
risk_score37,lyso_score34,0,0.202596159764456,0.145228036262029,0.259964283266884,0.239599221540938,-0.158699743708966,5518
risk_score32,ubq_score23,0,0.202596159764456,0.117959664726327,0.287232654802585,-0.112045308691508,0.072247165038294,501
risk_score4,ubq_score36,0,0.202552600065518,0.074225726991751,0.330879473139284,0.014288826302805,0.254303048952643,516
risk_score7,ubq_score21,0,0.202509040366579,0.1854771980815,0.219540882651658,0.151862342962129,0.063183588242175,745
risk_score26,ubq_score8,0,0.20207344337719,0.070479592883012,0.333667293871369,0.065432369228089,0.198962940630186,504
risk_score40,lyso_score2,0,0.202029883678252,0.265017208343787,0.139042559012717,0.267131350270733,-0.036515756515133,18408
risk_score30,ubq_score36,0,0.201899204581435,0.05654048922259,0.347257919940281,0.079372687572289,0.186674822089294,501
risk_score12,lyso_score5,0,0.201855644882496,0.12266411221172,0.281047177553273,0.161359184834116,0.018214303369124,502
risk_score34,ubq_score8,0,0.201768525484619,0.066820578172151,0.336716472797086,0.06133740071448,0.361061525637696,501
risk_score6,lyso_score13,0,0.201507167290986,0.246112299004339,0.156902035577633,0.010368111768499,0.07643035432881,11804
risk_score33,lyso_score13,0,0.201289368796292,0.207779763938176,0.194798973654407,0.011936397582221,0.015774109616322,1755
risk_score36,ubq_score8,0,0.201289368796292,0.072483339034198,0.330095398558385,0.053060336697611,0.340581328069543,501
risk_score21,ubq_score8,0,0.201245809097353,0.072309100238443,0.330182517956263,0.078937052624033,0.240620533981579,529
risk_score2,ubq_score23,0,0.201158689699475,0.241407851518946,0.160909527880005,-0.074842084110424,0.10292388650208,540
risk_score11,ubq_score35,0,0.201071570301598,0.162303438246047,0.239839702357148,0.307645400458565,0.272343052767994,16843
risk_score27,ubq_score31,0,0.201071570301598,0.160386811492739,0.241756329110456,0.209366156131955,-0.071637116600093,1617
risk_score4,ubq_score31,0,0.20098445090372,0.108202292164031,0.293766609643409,0.104291006612547,-0.025099135743098,1672
risk_score34,ubq_score19,0,0.20098445090372,0.201855644882496,0.200113256924944,0.233238951296397,0.079131997412269,501
risk_score32,lyso_score13,0,0.200897331505842,0.240623776938047,0.161170886073638,0.000609888927559,0.099525045203536,5951
risk_score25,lyso_score26,0,0.200635973312209,0.062203250084636,0.339068696539782,0.091918974082069,0.034424161869875,872
risk_score1,ubq_score39,0,0.200461734516454,0.183124974338803,0.217798494694105,0.264430413591545,0.05281276479277,565
risk_score28,lyso_score20,0,0.200230877219235,0.123061509440735,0.277400244997735,0.246917888671643,-0.010370823449405,501
risk_score23,lyso_score13,0,0.200069697226005,0.24863876154279,0.151500632909219,0.023785668174791,0.051244068808826,1697
risk_score14,ubq_score36,0,0.200026137527066,0.068040249742438,0.332012025311693,0.037725986518991,0.137522347925727,595
risk_score37,ubq_score8,0,0.200026137527066,0.066297861784886,0.333754413269246,0.069353083762395,0.230424010085945,562
risk_score19,ubq_score8,0,0.199982577828127,0.068562966129704,0.33140218952655,0.091744720102767,0.20340757925136,563
risk_score8,lyso_score7,0,0.199764779333433,0.157424751964899,0.242104806701967,0.320714448906252,0.092291613722018,2056
risk_score35,ubq_score23,0,0.199764779333433,0.180337153606719,0.219192405060147,-0.095316926678468,0.161227087238653,510
risk_score20,lyso_score2,0,0.199546980838739,0.249161477930056,0.149932483747422,0.241254634344312,-0.027277880165242,508
risk_score14,ubq_score23,0,0.199546980838739,0.21466219637051,0.184431765306968,-0.11082553083639,0.112161762851971,501
risk_score7,ubq_score22,0,0.199416301741922,0.238097314399595,0.160735289084249,-0.025528207967816,-0.028585126818529,505
risk_score2,lyso_score18,0,0.199329182344045,0.172670646593486,0.225987718094603,0.173382709405988,-0.102226688286994,9339
risk_score25,ubq_score8,0,0.199242062946167,0.065862264795497,0.332621861096837,0.048268352266793,0.239226137551406,501
risk_score32,ubq_score6,0,0.199111383849351,0.22389685254554,0.174325915153162,0.218340236066033,0.278704986480655,510
risk_score40,ubq_score13,0,0.199067824150412,0.118917978102981,0.279217670197842,0.295970383845297,-0.09717200122762,15588
risk_score35,ubq_score13,0,0.198937145053595,0.098706277795368,0.299168012311822,0.233935967213607,-0.049065324386682,11691
risk_score23,lyso_score7,0,0.198893585354657,0.160473930890616,0.237313239818697,0.36724026138002,0.081310741834412,4029
risk_score16,lyso_score7,0,0.19876290625784,0.151065035919831,0.246460776595849,0.346504037843023,0.061353442927574,700
risk_score13,lyso_score26,0,0.198719346558901,0.041207475196125,0.356231217921678,0.010280984778848,0.055165808768685,19165
risk_score39,lyso_score36,0,0.198327309268452,0.146709066025949,0.249945552510955,0.283075589376912,0.292997549889919,19043
risk_score37,lyso_score18,0,0.198240189870574,0.092869278137566,0.303611101603582,0.159181010092834,-0.182848195851352,5762
risk_score37,lyso_score20,0,0.198153070472697,0.118656619909348,0.277649521036045,0.298758447514137,0.063445037572832,523
risk_score12,ubq_score27,0,0.198109510773758,0.173106243582875,0.223112777964641,0.270703556846435,0.103272485609624,1220
risk_score20,ubq_score36,0,0.19802239137588,0.062551727676147,0.333493055075613,0.042256589980856,0.151117713119905,502
risk_score12,ubq_score26,0,0.197961623428171,0.209923332387576,0.185999914468766,0.309009327685671,0.099263595872879,501
risk_score11,lyso_score13,0,0.197848152580125,0.20838959972332,0.18730670543693,0.032411240150265,0.03102532057133,1764
risk_score24,ubq_score8,0,0.197848152580125,0.067866010946683,0.327830294213567,0.052798955728658,0.145975876283645,501
risk_score29,lyso_score5,0,0.197804592881186,0.092607919943933,0.303001265818439,0.086168592765087,-0.027713629049671,1475
risk_score8,lyso_score9,0,0.197735992354761,0.137771707414525,0.257700277294997,0.156567200403297,0.170552113365429,615
risk_score35,ubq_score8,0,0.19767391378437,0.063771399246434,0.331576428322305,0.079721195530894,0.173079456895116,504
risk_score29,ubq_score8,0,0.197543234687553,0.062987324665535,0.332099144709571,0.04600305053586,0.312780549242986,675
risk_score19,ubq_score6,0,0.197107637698165,0.227120270267013,0.167095005129317,0.210760187966375,0.297267888957321,501
risk_score15,lyso_score9,0,0.197094442288356,0.101890573657302,0.292298310919409,0.131213246414783,0.325504416668307,535
risk_score21,ubq_score37,0,0.196995956361448,0.138557838145651,0.255434074577246,0.484774570419557,0.21613144667668,566
risk_score37,ubq_score20,0,0.196889839203471,0.129023828256788,0.264755850150154,0.02439555710235,-0.088108424431502,502
risk_score12,lyso_score35,0,0.196672040708777,0.148102976391991,0.245241105025562,0.145676326696891,0.185890474097322,549
risk_score15,ubq_score13,0,0.196584921310899,0.065862264795497,0.327307577826301,0.142104120121189,0.023704739312926,4140
risk_score4,ubq_score8,0,0.196584921310899,0.065688025999742,0.327481816622056,0.023524287205838,0.303281223562439,582
risk_score7,ubq_score19,0,0.196584921310899,0.246286537800094,0.146883304821704,0.168677851964821,0.152599259326963,598
risk_score1,lyso_score5,0,0.19654136161196,0.084854293532823,0.308228429691097,0.070485734627862,-0.018998651361095,824
risk_score14,ubq_score35,0,0.19654136161196,0.188700615802972,0.204382107420948,0.210760187966375,0.154080805534021,6926
risk_score29,ubq_score23,0,0.19619288402045,0.14557651385354,0.24680925418736,-0.106730562322782,0.04601508219568,586
risk_score14,lyso_score36,0,0.196062204923633,0.143921245293864,0.248203164553402,0.309039432292985,0.304152721331296,4500
risk_score39,ubq_score8,0,0.196062204923633,0.060722220320716,0.33140218952655,0.053844479604473,0.289947307698918,561
risk_score26,lyso_score32,0,0.196018645224694,0.064729712623088,0.327307577826301,0.189936837439726,0.245239472156524,16403
risk_score31,lyso_score13,0,0.195975085525756,0.209347913099974,0.182602257951538,0.003920714534306,0.043749187996651,2284
risk_score33,lyso_score5,0,0.195539488536367,0.096092695859039,0.294986281213696,0.089305164392532,0.042616240897136,1139
risk_score14,lyso_score13,0,0.195278130342734,0.242888881282866,0.147667379402603,-0.018209540837111,0.003224541744773,1563
risk_score9,ubq_score25,0,0.195278130342734,0.134599469720957,0.255956790964512,0.178958836743668,0.169680615596571,14462
risk_score17,ubq_score19,0,0.19506033184804,0.193666421481998,0.196454242214083,0.224090617383016,0.050721170147511,501
risk_score34,ubq_score13,0,0.194842533353346,0.09496014368663,0.294724923020063,0.211718584852538,-0.012723867425321,12454
risk_score36,ubq_score36,0,0.194668294557591,0.065426667806109,0.323909921309073,0.110215641908832,0.152947858434506,501
risk_score5,ubq_score20,0,0.194189137869264,0.140175111185126,0.248203164553402,0.02369854118514,-0.066408129986948,699
risk_score19,lyso_score18,0,0.19397133937457,0.106721262400111,0.281221416349028,0.165628407327027,-0.068238275301549,9266
risk_score8,ubq_score6,0,0.193884219976692,0.243063120078621,0.144705319874763,0.228185585896625,0.274260347859481,659
risk_score36,lyso_score31,0,0.193797100578814,0.12414514197564,0.263449059181989,0.089479418371834,0.170029214704114,671
risk_score34,ubq_score37,0,0.193709981180937,0.175632706121326,0.211787256240548,0.534959716458677,0.284631171308886,1976
risk_score28,ubq_score23,0,0.193448622987304,0.135470663699733,0.251426582274875,-0.113700721494882,0.168373368943285,502
risk_score14,lyso_score32,0,0.193361503589426,0.070305354087257,0.316417653091596,0.182618170309021,0.222667679943112,17530
risk_score7,ubq_score33,0,0.193317943890487,0.307792832701709,0.078843055079266,0.124852976170242,-0.153645056649592,2252
risk_score12,ubq_score8,0,0.193274384191549,0.05392690728626,0.332621861096837,0.127118277901174,0.277833488711797,507
risk_score40,lyso_score32,0,0.193100145395793,0.069869757097869,0.316330533693718,0.223480728455457,0.197132795315585,18537
risk_score27,ubq_score35,0,0.193030826380383,0.181731063972761,0.204330588788004,0.246046618775131,0.220140336413425,6556
risk_score5,ubq_score36,0,0.192868967450922,0.080981007451443,0.304756927450401,0.108560229105458,0.205499173896618,517
risk_score3,lyso_score2,0,0.192446749911711,0.262142268213825,0.122751231609598,0.263646270684683,-0.045317883980594,16079
risk_score23,ubq_score20,0,0.192446749911711,0.112122665068525,0.272770834754897,0.013330429416641,-0.103272485609624,506
risk_score2,lyso_score13,0,0.192403190212772,0.236354926442043,0.148451453983502,0.009671095851289,0.044446386211737,4962
risk_score26,ubq_score20,0,0.192403190212772,0.120573246662656,0.264233133762888,0.025528207967816,-0.059261848282316,501
risk_score20,ubq_score23,0,0.192316070814895,0.086858039684009,0.29777410194578,-0.044696145691091,0.016558457608294,596
risk_score7,ubq_score27,0,0.192316070814895,0.221718867598599,0.16291327403119,0.20692660042172,0.085493931124929,537
risk_score21,lyso_score2,0,0.192272511115956,0.241756329110456,0.142788693121455,0.229666744720696,-0.058303200736572,15273
risk_score5,lyso_score7,0,0.191706235029751,0.144531081079008,0.238881388980494,0.333434989395335,0.082356539157042,634
risk_score17,lyso_score2,0,0.191314197739302,0.239578344163515,0.143050051315088,0.218514490045336,-0.063270738019061,585
risk_score8,ubq_score20,0,0.191227078341424,0.141656140949046,0.240798015733802,-0.016554128033738,-0.132031911981924,506
risk_score16,lyso_score13,0,0.191183518642485,0.234176941495102,0.148190095789869,0.003659333565353,0.00226589419903,3760
risk_score16,ubq_score35,0,0.190965720147791,0.191924033524445,0.190007406771137,0.199956441249619,0.127412973806979,14949
risk_score8,ubq_score13,0,0.190965720147791,0.095134382482385,0.286797057813197,0.186364630864024,-0.123665533400891,9700
risk_score28,ubq_score9,0,0.190878600749914,0.252820492640917,0.12893670885891,0.30520584474833,0.136737999933755,1444
risk_score37,lyso_score7,0,0.190835041050975,0.141307663357535,0.240362418744414,0.36096711812513,0.090722917738074,1396
risk_score7,ubq_score37,0,0.190573682857342,0.261532432428681,0.119614933286002,0.358614689404546,0.364198917605584,1863
risk_score20,lyso_score17,0,0.190443003760525,0.088339069447929,0.292546938073122,0.197865393497989,0.120353841879232,533
risk_score28,lyso_score32,0,0.190355884362648,0.063684279848556,0.317027488876739,0.249008936423273,0.177436945739404,19396
risk_score6,ubq_score39,0,0.190355884362648,0.197325436192859,0.183386332532436,0.156218692444692,0.038868800491048,501
risk_score19,lyso_score5,0,0.190181645566892,0.085986845705233,0.294376445428552,0.096449577543934,0.005490435943803,845
risk_score34,lyso_score2,0,0.190050966470076,0.243150239476499,0.136951693463653,0.240034856489195,-0.038955950267934,14892
risk_score26,ubq_score36,0,0.189920287373259,0.049570937392378,0.330269637354141,0.084077545013457,0.188330667850124,501
risk_score29,lyso_score7,0,0.189876727674321,0.140872066368147,0.238881388980494,0.320714448906252,0.108762921553426,1592
risk_score9,lyso_score2,0,0.189833167975382,0.230692165579996,0.148974170370768,0.20344152083567,0.009412175903662,692
risk_score39,lyso_score13,0,0.18952825008281,0.206211614776379,0.172844885389242,0.002265301730933,0.126018577376806,2197
risk_score20,lyso_score7,0,0.18952825008281,0.129633664041931,0.249422836123689,0.330646925726495,0.113120410397714,503
risk_score3,ubq_score8,0,0.189354011287055,0.054623862469282,0.324084160104828,0.067784797948673,0.30798731151427,519
risk_score11,lyso_score5,0,0.189310451588116,0.093043516933322,0.28557738624291,0.110302768898483,-0.005926184828232,1035
risk_score19,ubq_score35,0,0.189310451588116,0.141830379744801,0.236790523431431,0.264604667570847,0.29770363784175,2572
risk_score2,ubq_score18,0,0.189310451588116,0.181731063972761,0.196889839203471,0.073709433244958,-0.044882135096166,501
risk_score11,lyso_score32,0,0.189179772491299,0.052620116318096,0.325739428664503,0.225397522227785,0.302322576016695,18862
risk_score11,ubq_score6,0,0.189005533695544,0.215794748542919,0.162216318848169,0.199433679311712,0.292910400113033,502
risk_score31,ubq_score6,0,0.189005533695544,0.24567670201495,0.132334365376138,0.166238296254586,0.286722765954145,553
risk_score8,lyso_score14,0,0.188961973996605,0.080411204241064,0.297512743752147,0.055935527356103,0.242014930411751,507
risk_score23,ubq_score9,0,0.188961973996605,0.239316985969882,0.138606962023328,0.321585718802765,0.091245816399389,1327
risk_score27,lyso_score7,0,0.188657056104034,0.138955439614839,0.238358672593228,0.340927910505342,0.071549966823208,501
risk_score16,ubq_score8,0,0.188613496405095,0.057934399588632,0.319292593221558,0.06342844846611,0.194518302009012,573
risk_score4,lyso_score13,0,0.188395697910401,0.231824717752405,0.144966678068396,-0.00975822284094,0.071375667269436,10451
risk_score9,ubq_score4,0,0.188395697910401,0.066384981182763,0.310406414638038,0.153343501786201,0.133774907519639,501
risk_score12,ubq_score39,0,0.188265018813584,0.188526377007217,0.188003660619951,0.265214556498406,0.034772760977418,551
risk_score40,lyso_score39,0,0.188177899415707,0.223461255556152,0.152894543275262,0.100893054016148,0.239051837997635,1431
risk_score4,lyso_score39,0,0.188090780017829,0.188265018813584,0.187916541222074,0.077630147779264,0.254477348506414,1406
risk_score3,ubq_score19,0,0.188090780017829,0.201681406086741,0.174500153948917,0.184883472039953,0.073903010799123,524
risk_score37,lyso_score26,0,0.188077191862079,0.079238543600955,0.296915840123203,0.178958836743668,0.083228036925899,589
risk_score33,ubq_score8,0,0.18804722031889,0.053142832705362,0.322951607932419,0.04460901870144,0.276090493174082,502
risk_score22,lyso_score13,0,0.187829421824196,0.209522151895729,0.166136691752663,-0.02160749343351,0.03390126320856,1908
risk_score19,lyso_score9,0,0.187785862125257,0.122315634620209,0.253256089630305,0.172424312519824,0.221186133736054,524
risk_score1,ubq_score19,0,0.187785862125257,0.138606962023328,0.236964762227186,0.23550425302733,0.023791889089812,501
risk_score16,ubq_score6,0,0.187742302426318,0.232086075946038,0.143398528906599,0.182966678267626,0.245588071264067,548
risk_score38,ubq_score13,0,0.187437384533747,0.091388248373646,0.283486520693847,0.27174908072225,-0.05403286166917,6669
risk_score31,ubq_score13,0,0.187263145737991,0.077536264111101,0.296990027364881,0.182618170309021,-0.011242321218263,17045
risk_score14,ubq_score8,0,0.187045347243297,0.060373742729206,0.313716951757389,0.046874320432373,0.180661487484177,536
risk_score21,lyso_score9,0,0.186683220781688,0.086382645387957,0.28698379617542,0.173644090374942,0.257353291143644,501
risk_score7,ubq_score30,0,0.186653309952848,0.103672083474394,0.269634536431302,0.175909392105874,0.313913496342501,501
risk_score12,ubq_score23,0,0.186609750253909,0.153591498458283,0.219628002049535,-0.072925290338097,0.096126203904991,501
risk_score32,lyso_score26,0,0.186304832361337,0.027094132739947,0.345515531982728,0.05157917787354,0.097607750112049,657
risk_score26,lyso_score36,0,0.18621771296346,0.10863788915342,0.2637975367735,0.268873890063759,0.290905955244661,7402
risk_score3,ubq_score39,0,0.186031354229958,0.188167641166276,0.18389506729364,0.186091166898117,0.03035457515007,501
risk_score32,ubq_score13,0,0.185956354769827,0.072309100238443,0.299603609301211,0.215029410459286,-0.03738725428399,18388
risk_score16,lyso_score32,0,0.185912795070888,0.078930174477144,0.292895415664632,0.198823790384153,0.199224389960843,19472
risk_score27,lyso_score9,0,0.185782115974071,0.131550290795239,0.240013941152904,0.210150299038816,0.305198518653925,501
risk_score18,ubq_score20,0,0.185738556275133,0.120137649673268,0.251339462876997,-0.044957526660045,-0.024314787751127,507
risk_score7,lyso_score27,0,0.185346518984683,0.200026137527066,0.170666900442301,0.100893054016148,0.290731655690889,503
risk_score19,lyso_score7,0,0.185302959285744,0.14113342456178,0.229472494009709,0.370551086986768,0.071549966823208,1691
risk_score21,ubq_score26,0,0.185264628610058,0.13041773862283,0.240111518597285,0.131823135342342,0.096823402120077,984
risk_score30,lyso_score13,0,0.184780242898479,0.215272032155653,0.154288453641304,-0.005663254327331,0.097346300781392,2187
risk_score32,ubq_score8,0,0.184606004102723,0.050093653779644,0.319118354425802,0.05367022562517,0.252995802299356,552
risk_score3,lyso_score39,0,0.184431765306968,0.187655183028441,0.181208347585495,0.087998259547763,0.249248361893269,1729
risk_score24,lyso_score18,0,0.18434464590909,0.101581217925331,0.26710807389285,0.107427578239992,-0.197132795315585,19392
